Price,Adj Close,Close,High,Low,Open,Volume,100ma
2010-08-26 00:00:00+00:00,1.3166669607162476,1.3166669607162476,1.3513330221176147,1.3066669702529907,1.3259999752044678,6507000,1.315285711061387
2010-08-27 00:00:00+00:00,1.3133330345153809,1.3133330345153809,1.324666976928711,1.2999999523162842,1.3166669607162476,5694000,1.3152402999789217
2010-08-30 00:00:00+00:00,1.324666976928711,1.324666976928711,1.3459999561309814,1.307332992553711,1.3133330345153809,10992000,1.3154545426368713
2010-08-31 00:00:00+00:00,1.2986669540405273,1.2986669540405273,1.3193329572677612,1.2886669635772705,1.3106670379638672,3016500,1.315081485112508
2010-09-01 00:00:00+00:00,1.363332986831665,1.363332986831665,1.3793330192565918,1.3066669702529907,1.3079999685287476,7423500,1.316130430802055
2010-09-02 00:00:00+00:00,1.4040000438690186,1.4040000438690186,1.4160000085830688,1.3539999723434448,1.3580000400543213,7306500,1.3179999970375222
2010-09-03 00:00:00+00:00,1.4033329486846924,1.4033329486846924,1.4199999570846558,1.3773330450057983,1.391332983970642,6519000,1.3197777668635051
2010-09-07 00:00:00+00:00,1.369333028793335,1.369333028793335,1.399999976158142,1.3666670322418213,1.3739999532699585,3651000,1.320789098739624
2010-09-08 00:00:00+00:00,1.3933329582214355,1.3933329582214355,1.3966670036315918,1.3733329772949219,1.3773330450057983,4326000,1.3222399759292602
2010-09-09 00:00:00+00:00,1.380666971206665,1.380666971206665,1.4033329486846924,1.3793330192565918,1.399999976158142,5643000,1.3233856032876408
2010-09-10 00:00:00+00:00,1.3446669578552246,1.3446669578552246,1.3953330516815186,1.3173329830169678,1.3833329677581787,5799000,1.3237948601062481
2010-09-13 00:00:00+00:00,1.3813329935073853,1.3813329935073853,1.3933329582214355,1.3666670322418213,1.3926670551300049,5412000,1.3248804852647602
2010-09-14 00:00:00+00:00,1.4079999923706055,1.4079999923706055,1.440000057220459,1.3686670064926147,1.369333028793335,9820500,1.3264197353963498
2010-09-15 00:00:00+00:00,1.4653329849243164,1.4653329849243164,1.4666670560836792,1.3860000371932983,1.3986669778823853,10269000,1.328945430842313
2010-09-16 00:00:00+00:00,1.3960000276565552,1.3960000276565552,1.5440000295639038,1.3893330097198486,1.476667046546936,40267500,1.3301428343568529
2010-09-17 00:00:00+00:00,1.348667025566101,1.348667025566101,1.4213329553604126,1.3200000524520874,1.401332974433899,17977500,1.3304678201675415
2010-09-20 00:00:00+00:00,1.4040000438690186,1.4040000438690186,1.4233330488204956,1.343999981880188,1.378000020980835,14212500,1.3317356171279118
2010-09-21 00:00:00+00:00,1.3846670389175415,1.3846670389175415,1.4366669654846191,1.378000020980835,1.3926670551300049,11940000,1.3326327598701089
2010-09-22 00:00:00+00:00,1.324666976928711,1.324666976928711,1.3966670036315918,1.3200000524520874,1.391332983970642,14443500,1.3324999968210856
2010-09-23 00:00:00+00:00,1.3040000200271606,1.3040000200271606,1.3426669836044312,1.2999999523162842,1.3259999752044678,10021500,1.332032784086759
2010-09-24 00:00:00+00:00,1.340000033378601,1.340000033378601,1.3459999561309814,1.309999942779541,1.3300000429153442,8683500,1.332161288107595
2010-09-27 00:00:00+00:00,1.3686670064926147,1.3686670064926147,1.3873330354690552,1.3366669416427612,1.3600000143051147,6279000,1.3327407439549763
2010-09-28 00:00:00+00:00,1.4266669750213623,1.4266669750213623,1.4326670169830322,1.3839999437332153,1.4026670455932617,18217500,1.3342083413153887
2010-09-29 00:00:00+00:00,1.4653329849243164,1.4653329849243164,1.4686670303344727,1.408666968345642,1.4126670360565186,29539500,1.3362256435247568
2010-09-30 00:00:00+00:00,1.3606669902801514,1.3606669902801514,1.476667046546936,1.3459999561309814,1.4666670560836792,32937000,1.3365959669604446
2010-10-01 00:00:00+00:00,1.3733329772949219,1.3733329772949219,1.3833329677581787,1.3539999723434448,1.3793330192565918,8965500,1.3371442805475264
2010-10-04 00:00:00+00:00,1.3993330001831055,1.3993330001831055,1.4113329648971558,1.3533329963684082,1.3619999885559082,9654000,1.3380588205421673
2010-10-05 00:00:00+00:00,1.4079999923706055,1.4079999923706055,1.418666958808899,1.4006669521331787,1.409999966621399,4980000,1.3390724607135938
2010-10-06 00:00:00+00:00,1.3639999628067017,1.3639999628067017,1.4173330068588257,1.3546669483184814,1.4040000438690186,4701000,1.3394285678863525
2010-10-07 00:00:00+00:00,1.3619999885559082,1.3619999885559082,1.3760000467300415,1.3559999465942383,1.3713330030441284,2115000,1.3397464752197266
2010-10-08 00:00:00+00:00,1.3619999885559082,1.3619999885559082,1.3860000371932983,1.3593330383300781,1.3619999885559082,4017000,1.3400555517938402
2010-10-11 00:00:00+00:00,1.3493330478668213,1.3493330478668213,1.3799999952316284,1.3380000591278076,1.3626669645309448,2568000,1.3401826407811412
2010-10-12 00:00:00+00:00,1.3493330478668213,1.3493330478668213,1.3519999980926514,1.335332989692688,1.3466670513153076,3660000,1.3403062949309479
2010-10-13 00:00:00+00:00,1.369333028793335,1.369333028793335,1.3899999856948853,1.3573329448699951,1.3760000467300415,4773000,1.340693318049113
2010-10-14 00:00:00+00:00,1.3833329677581787,1.3833329677581787,1.4019999504089355,1.3600000143051147,1.399999976158142,4422000,1.3412543660716008
2010-10-15 00:00:00+00:00,1.369333028793335,1.369333028793335,1.3933329582214355,1.350000023841858,1.3926670551300049,4270500,1.3416190240290258
2010-10-18 00:00:00+00:00,1.348667025566101,1.348667025566101,1.3760000467300415,1.3480000495910645,1.3680000305175781,2442000,1.3417093830230908
2010-10-19 00:00:00+00:00,1.3366669416427612,1.3366669416427612,1.3606669902801514,1.3333330154418945,1.3466670513153076,3678000,1.3416455546511878
2010-10-20 00:00:00+00:00,1.3766670227050781,1.3766670227050781,1.3793330192565918,1.3359999656677246,1.343999981880188,4687500,1.3420833230018616
2010-10-21 00:00:00+00:00,1.3833329677581787,1.3833329677581787,1.3966670036315918,1.363332986831665,1.3739999532699585,6256500,1.3425925778753964
2010-10-22 00:00:00+00:00,1.3813329935073853,1.3813329935073853,1.3953330516815186,1.3700000047683716,1.3786669969558716,2416500,1.3430650219684694
2010-10-25 00:00:00+00:00,1.3899999856948853,1.3899999856948853,1.3986669778823853,1.3819999694824219,1.3960000276565552,1777500,1.3436305034591491
2010-10-26 00:00:00+00:00,1.4240000247955322,1.4240000247955322,1.4579999446868896,1.3673330545425415,1.386667013168335,9913500,1.3445872834750585
2010-10-27 00:00:00+00:00,1.399999976158142,1.399999976158142,1.425333023071289,1.3766670227050781,1.4166669845581055,5347500,1.345239197506624
2010-10-28 00:00:00+00:00,1.4126670360565186,1.4126670360565186,1.4333330392837524,1.397333025932312,1.4259999990463257,3363000,1.3460232421409253
2010-10-29 00:00:00+00:00,1.4559999704360962,1.4559999704360962,1.4566669464111328,1.4033329486846924,1.4093329906463623,4209000,1.3472873424661571
2010-11-01 00:00:00+00:00,1.4273329973220825,1.4273329973220825,1.5166670083999634,1.420667052268982,1.4626669883728027,6837000,1.348196952180429
2010-11-02 00:00:00+00:00,1.4166669845581055,1.4166669845581055,1.4586670398712158,1.4033329486846924,1.4453330039978027,4837500,1.3489662783869196
2010-11-03 00:00:00+00:00,1.4513330459594727,1.4513330459594727,1.5,1.4106669425964355,1.418666958808899,5589000,1.3501036869155036
2010-11-04 00:00:00+00:00,1.659999966621399,1.659999966621399,1.6886670589447021,1.476667046546936,1.5066670179367065,28110000,1.3535091405386452
2010-11-05 00:00:00+00:00,1.6293330192565918,1.6293330192565918,1.664667010307312,1.581333041191101,1.6579999923706055,15165000,1.3565072261768838
2010-11-08 00:00:00+00:00,1.6653330326080322,1.6653330326080322,1.6666669845581055,1.6019999980926514,1.6333329677581787,7642500,1.3598279337729178
2010-11-09 00:00:00+00:00,1.6419999599456787,1.6419999599456787,1.7126669883728027,1.6033329963684082,1.6666669845581055,14346000,1.3628297638385853
2010-11-10 00:00:00+00:00,1.957332968711853,1.957332968711853,1.9980000257492065,1.6033329963684082,1.6319999694824219,45907500,1.3690876923109356
2010-11-11 00:00:00+00:00,1.869333028793335,1.869333028793335,1.940000057220459,1.8220000267028809,1.9066669940948486,29179500,1.3742985812326272
2010-11-12 00:00:00+00:00,1.9893330335617065,1.9893330335617065,2.0333330631256104,1.8713330030441284,1.8833329677581787,40936500,1.3806391425968445
2010-11-15 00:00:00+00:00,2.053333044052124,2.053333044052124,2.196000099182129,2.01466703414917,2.01466703414917,39343500,1.387503366081082
2010-11-16 00:00:00+00:00,1.9780000448226929,1.9780000448226929,2.0933330059051514,1.8946670293807983,2.066667079925537,20214000,1.393467978997664
2010-11-17 00:00:00+00:00,1.965999960899353,1.965999960899353,2.049999952316284,1.9073330163955688,2.0133330821990967,11250000,1.3991932988166809
2010-11-18 00:00:00+00:00,1.9926669597625732,1.9926669597625732,2.049333095550537,1.9279999732971191,2.0446670055389404,14341500,1.4031932985782622
2010-11-19 00:00:00+00:00,2.065999984741211,2.065999984741211,2.0913329124450684,1.9800000190734863,2.010667085647583,17257500,1.407966628074646
2010-11-22 00:00:00+00:00,2.2266669273376465,2.2266669273376465,2.2300000190734863,2.0999999046325684,2.1046669483184814,22945500,1.4155932974815368
2010-11-23 00:00:00+00:00,2.3046669960021973,2.3046669960021973,2.378667116165161,2.1459999084472656,2.2193329334259033,23667000,1.4258399677276612
2010-11-24 00:00:00+00:00,2.3646669387817383,2.3646669387817383,2.3980000019073486,2.2886669635772705,2.351332902908325,21375000,1.4387466371059419
2010-11-26 00:00:00+00:00,2.3546669483184814,2.3546669483184814,2.4000000953674316,2.316667079925537,2.373332977294922,5259000,1.4517599761486053
2010-11-29 00:00:00+00:00,2.2886669635772705,2.2886669635772705,2.396667003631592,2.2219998836517334,2.3606669902801514,17184000,1.4630066454410553
2010-11-30 00:00:00+00:00,2.355333089828491,2.355333089828491,2.355333089828491,2.2273330688476562,2.249332904815674,33339000,1.4749599766731263
2010-12-01 00:00:00+00:00,2.2899999618530273,2.2899999618530273,2.427999973297119,2.2300000190734863,2.3913331031799316,19488000,1.4864933061599732
2010-12-02 00:00:00+00:00,2.1566669940948486,2.1566669940948486,2.2866671085357666,2.0799999237060547,2.2673330307006836,30105000,1.495966646671295
2010-12-03 00:00:00+00:00,2.0993330478668213,2.0993330478668213,2.1500000953674316,2.058000087738037,2.134000062942505,17401500,1.5037333071231842
2010-12-06 00:00:00+00:00,2.02066707611084,2.02066707611084,2.0966670513153076,1.9706670045852661,2.0899999141693115,19116000,1.510679978132248
2010-12-07 00:00:00+00:00,2.1040000915527344,2.1040000915527344,2.1600000858306885,2.00333309173584,2.0326669216156006,19669500,1.517959978580475
2010-12-08 00:00:00+00:00,2.1579999923706055,2.1579999923706055,2.1659998893737793,2.101332902908325,2.1653330326080322,9900000,1.5249333083629608
2010-12-09 00:00:00+00:00,2.136667013168335,2.136667013168335,2.181333065032959,2.109999895095825,2.167332887649536,6090000,1.5327666485309601
2010-12-10 00:00:00+00:00,2.101332902908325,2.101332902908325,2.194667100906372,2.0753331184387207,2.136667013168335,6441000,1.5402999770641328
2010-12-13 00:00:00+00:00,2.0366671085357666,2.0366671085357666,2.118000030517578,2.0266671180725098,2.109333038330078,6156000,1.546666648387909
2010-12-14 00:00:00+00:00,1.9019999504089355,1.9019999504089355,2.0260000228881836,1.8506669998168945,2.0193328857421875,26485500,1.551493318080902
2010-12-15 00:00:00+00:00,1.9733330011367798,1.9733330011367798,1.9980000257492065,1.9019999504089355,1.9113329648971558,11143500,1.557259978055954
2010-12-16 00:00:00+00:00,2.053999900817871,2.053999900817871,2.060667037963867,1.976667046546936,2.0,11851500,1.564099977016449
2010-12-17 00:00:00+00:00,2.0906670093536377,2.0906670093536377,2.1026670932769775,2.047333002090454,2.0893330574035645,12195000,1.5711933171749115
2010-12-20 00:00:00+00:00,2.113332986831665,2.113332986831665,2.1459999084472656,2.0840001106262207,2.109333038330078,7851000,1.5787599766254425
2010-12-21 00:00:00+00:00,2.1506669521331787,2.1506669521331787,2.179332971572876,2.114000082015991,2.119999885559082,11665500,1.5869733166694642
2010-12-22 00:00:00+00:00,2.175333023071289,2.175333023071289,2.190666913986206,2.113332986831665,2.1500000953674316,12499500,1.594779976606369
2010-12-23 00:00:00+00:00,2.00600004196167,2.00600004196167,2.1653330326080322,1.9946670532226562,2.0840001106262207,23289000,1.6002066469192504
2010-12-27 00:00:00+00:00,1.7033330202102661,1.7033330202102661,1.9053330421447754,1.670667052268982,1.8680000305175781,139528500,1.6030666470527648
2010-12-28 00:00:00+00:00,1.7606669664382935,1.7606669664382935,1.7833329439163208,1.6666669845581055,1.7233330011367798,60844500,1.6070399868488312
2010-12-29 00:00:00+00:00,1.848667025566101,1.848667025566101,1.8673330545425415,1.7666670083999634,1.8020000457763672,49788000,1.6124666571617126
2010-12-30 00:00:00+00:00,1.7666670083999634,1.7666670083999634,1.8600000143051147,1.7586669921875,1.8466670513153076,30616500,1.6170666575431825
2010-12-31 00:00:00+00:00,1.775333046913147,1.775333046913147,1.8166669607162476,1.7666670083999634,1.7713329792022705,21268500,1.6221333181858062
2011-01-03 00:00:00+00:00,1.7746670246124268,1.7746670246124268,1.7999999523162842,1.726667046546936,1.7893329858779907,19245000,1.6279466581344604
2011-01-04 00:00:00+00:00,1.777999997138977,1.777999997138977,1.7966669797897339,1.7346669435501099,1.7773330211639404,17811000,1.6339933276176453
2011-01-05 00:00:00+00:00,1.7886669635772705,1.7886669635772705,1.7933330535888672,1.746000051498413,1.7653330564498901,21700500,1.639666666984558
2011-01-06 00:00:00+00:00,1.858667016029358,1.858667016029358,1.8666670322418213,1.7873330116271973,1.7886669635772705,30918000,1.6457333374023437
2011-01-07 00:00:00+00:00,1.8826669454574585,1.8826669454574585,1.9053330421447754,1.8600000143051147,1.8666670322418213,33718500,1.6517933368682862
2011-01-10 00:00:00+00:00,1.8966670036315918,1.8966670036315918,1.9119999408721924,1.8700000047683716,1.878000020980835,20140500,1.6582466769218445
2011-01-11 00:00:00+00:00,1.797333002090454,1.797333002090454,1.9140000343322754,1.7946670055389404,1.906000018119812,25653000,1.6636933374404907
2011-01-12 00:00:00+00:00,1.797333002090454,1.797333002090454,1.8266669511795044,1.7680000066757202,1.8006670475006104,14466000,1.6689333379268647
2011-01-13 00:00:00+00:00,1.7480000257492065,1.7480000257492065,1.7979999780654907,1.74399995803833,1.797333002090454,10854000,1.6729933381080628
2011-01-14 00:00:00+00:00,1.7166670560836792,1.7166670560836792,1.7719999551773071,1.707332968711853,1.7433329820632935,17880000,1.6773600089550018
2011-01-18 00:00:00+00:00,1.7093329429626465,1.7093329429626465,1.7093329429626465,1.649999976158142,1.698667049407959,24325500,1.6811866688728332
2011-01-19 00:00:00+00:00,1.6019999980926514,1.6019999980926514,1.6979999542236328,1.5833330154418945,1.6846669912338257,35572500,1.6840399992465973
2011-01-20 00:00:00+00:00,1.5080000162124634,1.5080000162124634,1.6299999952316284,1.4913330078125,1.6019999980926514,34198500,1.685986669063568
2011-01-21 00:00:00+00:00,1.5360000133514404,1.5360000133514404,1.5726670026779175,1.5140000581741333,1.5413329601287842,18255000,1.6880999994277954
2011-01-24 00:00:00+00:00,1.6326669454574585,1.6326669454574585,1.6540000438690186,1.5486669540405273,1.5686670541763306,24676500,1.6914399993419647
2011-01-25 00:00:00+00:00,1.6453330516815186,1.6453330516815186,1.6593329906463623,1.6013330221176147,1.6433329582214355,19072500,1.6942599999904633
2011-01-26 00:00:00+00:00,1.649999976158142,1.649999976158142,1.658666968345642,1.6066670417785645,1.647333025932312,16198500,1.6967199993133546
2011-01-27 00:00:00+00:00,1.6613329648971558,1.6613329648971558,1.6720000505447388,1.6353329420089722,1.6493330001831055,13435500,1.6992999994754792
2011-01-28 00:00:00+00:00,1.6006669998168945,1.6006669998168945,1.658666968345642,1.5833330154418945,1.658666968345642,15726000,1.7016133391857147
2011-01-31 00:00:00+00:00,1.6066670417785645,1.6066670417785645,1.6080000400543213,1.5666669607162476,1.6033329963684082,12454500,1.703746680021286
2011-02-01 00:00:00+00:00,1.593999981880188,1.593999981880188,1.6486669778823853,1.5693329572677612,1.6206669807434082,10617000,1.7058800101280212
2011-02-02 00:00:00+00:00,1.5959999561309814,1.5959999561309814,1.6119999885559082,1.5779999494552612,1.6106669902801514,8542500,1.7083933401107787
2011-02-03 00:00:00+00:00,1.5753329992294312,1.5753329992294312,1.5933330059051514,1.5433330535888672,1.5880000591278076,7680000,1.7103333401679992
2011-02-04 00:00:00+00:00,1.5640000104904175,1.5640000104904175,1.5779999494552612,1.5479999780654907,1.5626670122146606,8160000,1.7118933403491974
2011-02-07 00:00:00+00:00,1.5379999876022339,1.5379999876022339,1.5506670475006104,1.525333046913147,1.5506670475006104,13426500,1.7126200103759766
2011-02-08 00:00:00+00:00,1.6326669454574585,1.6326669454574585,1.6833330392837524,1.5333329439163208,1.585332989692688,52573500,1.7149866795539856
2011-02-09 00:00:00+00:00,1.547333002090454,1.547333002090454,1.6119999885559082,1.519333004951477,1.608667016029358,39534000,1.716973339319229
2011-02-10 00:00:00+00:00,1.5479999780654907,1.5479999780654907,1.5759999752044678,1.5206669569015503,1.5506670475006104,12541500,1.718413338661194
2011-02-11 00:00:00+00:00,1.5499999523162842,1.5499999523162842,1.5833330154418945,1.5293329954147339,1.5499999523162842,9517500,1.7200666677951812
2011-02-14 00:00:00+00:00,1.5386669635772705,1.5386669635772705,1.6093330383300781,1.536666989326477,1.5759999752044678,19246500,1.722206667661667
2011-02-15 00:00:00+00:00,1.5226670503616333,1.5226670503616333,1.5446670055389404,1.503999948501587,1.534000039100647,14305500,1.7243933379650116
2011-02-16 00:00:00+00:00,1.6486669778823853,1.6486669778823853,1.664667010307312,1.5379999876022339,1.5399999618530273,61726500,1.7274800074100494
2011-02-17 00:00:00+00:00,1.5733330249786377,1.5733330249786377,1.6993329524993896,1.5700000524520874,1.6419999599456787,39276000,1.7295266675949097
2011-02-18 00:00:00+00:00,1.5453330278396606,1.5453330278396606,1.565999984741211,1.5306669473648071,1.5553330183029175,35560500,1.7307133281230926
2011-02-22 00:00:00+00:00,1.4579999446868896,1.4579999446868896,1.5333329439163208,1.4520000219345093,1.525333046913147,30969000,1.7306399977207183
2011-02-23 00:00:00+00:00,1.4553329944610596,1.4553329944610596,1.5,1.4073330163955688,1.4786670207977295,24084000,1.7315866577625274
2011-02-24 00:00:00+00:00,1.5019999742507935,1.5019999742507935,1.5053329467773438,1.4333330392837524,1.4520000219345093,15829500,1.7328733277320862
2011-02-25 00:00:00+00:00,1.5740000009536743,1.5740000009536743,1.590000033378601,1.512666940689087,1.5206669569015503,20194500,1.7346199977397918
2011-02-28 00:00:00+00:00,1.5926669836044312,1.5926669836044312,1.6066670417785645,1.5666669607162476,1.5826669931411743,15768000,1.73646666765213
2011-03-01 00:00:00+00:00,1.5959999561309814,1.5959999561309814,1.6213330030441284,1.5800000429153442,1.6033329963684082,16596000,1.738786667585373
2011-03-02 00:00:00+00:00,1.6013330221176147,1.6013330221176147,1.6186670064926147,1.5820000171661377,1.5880000591278076,9949500,1.74117999792099
2011-03-03 00:00:00+00:00,1.6239999532699585,1.6239999532699585,1.6526670455932617,1.6039999723434448,1.6319999694824219,9603000,1.7437999975681304
2011-03-04 00:00:00+00:00,1.6633330583572388,1.6633330583572388,1.6660000085830688,1.585332989692688,1.6319999694824219,23701500,1.7469399976730347
2011-03-07 00:00:00+00:00,1.6626670360565186,1.6626670360565186,1.6933330297470093,1.6466670036315918,1.6619999408721924,30504000,1.7500733375549316
2011-03-08 00:00:00+00:00,1.6440000534057617,1.6440000534057617,1.6640000343322754,1.600000023841858,1.6399999856948853,20998500,1.7528200078010558
2011-03-09 00:00:00+00:00,1.6480000019073486,1.6480000019073486,1.6660000085830688,1.6180000305175781,1.6440000534057617,13872000,1.7554666781425476
2011-03-10 00:00:00+00:00,1.6006669998168945,1.6006669998168945,1.6326669454574585,1.5820000171661377,1.6293330192565918,15255000,1.7577800178527831
2011-03-11 00:00:00+00:00,1.6046669483184814,1.6046669483184814,1.6166670322418213,1.5686670541763306,1.590000033378601,13962000,1.760340017080307
2011-03-14 00:00:00+00:00,1.5499999523162842,1.5499999523162842,1.600000023841858,1.5466669797897339,1.5880000591278076,17490000,1.7624733471870422
2011-03-15 00:00:00+00:00,1.5299999713897705,1.5299999713897705,1.5306669473648071,1.4533330202102661,1.4800000190734863,19782000,1.764006676673889
2011-03-16 00:00:00+00:00,1.5213329792022705,1.5213329792022705,1.5499999523162842,1.512666940689087,1.5240000486373901,17545500,1.7653866767883302
2011-03-17 00:00:00+00:00,1.5206669569015503,1.5206669569015503,1.562000036239624,1.5093330144882202,1.5493329763412476,13839000,1.7667800164222718
2011-03-18 00:00:00+00:00,1.5306669473648071,1.5306669473648071,1.5460000038146973,1.5006669759750366,1.5460000038146973,10318500,1.768186686038971
2011-03-21 00:00:00+00:00,1.5153330564498901,1.5153330564498901,1.536666989326477,1.50266695022583,1.536666989326477,6175500,1.7691000163555146
2011-03-22 00:00:00+00:00,1.4793330430984497,1.4793330430984497,1.5240000486373901,1.4666670560836792,1.5153330564498901,8743500,1.7698933470249176
2011-03-23 00:00:00+00:00,1.480666995048523,1.480666995048523,1.4846669435501099,1.4513330459594727,1.4739999771118164,6342000,1.7705733466148377
2011-03-24 00:00:00+00:00,1.4886670112609863,1.4886670112609863,1.4919999837875366,1.4653329849243164,1.4759999513626099,6933000,1.7709000170230866
2011-03-25 00:00:00+00:00,1.5166670083999634,1.5166670083999634,1.5333329439163208,1.4933329820632935,1.495332956314087,8520000,1.7717933571338653
